,Date,Coil,NSNR,NSNR_std,noise_std,Manufacturer,ManufacturersModelName,InstitutionAddress,StationName,ProtocolName,InstitutionName,InstitutionalDepartmentName,ReceiveCoilName,ReceiveCoilActiveElements
0,2023-03-17 07:46:49.705000,HN_DQA_20230317074412_00,1017.0,211.09361548540662,17.860162281529547,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCH Podium MR2,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
1,2023-03-10 07:52:12.367500,HN_DQA_20230310075054_00,1420.0,297.1385515934953,12.664420848089824,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
2,2023-03-13 07:59:11.370000,HN_DQA_20230313075750_00,1216.0,251.6541029827771,14.712571781565066,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCHC,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
3,2023-03-14 08:21:47.357500,HN_DQA_20230314082029_00,1206.0,256.01266535615724,15.071786899244682,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
