,Date,Coil,NSNR,NSNR_std,noise_std,Manufacturer,ManufacturersModelName,InstitutionAddress,StationName,ProtocolName,CoilString,InstitutionName,InstitutionalDepartmentName,ReceiveCoilName,ReceiveCoilActiveElements
0,2021-03-18 07:58:42.352500,HN_DQA_20210318075650_00,1356.0,263.4718192233416,13.419889427043248,Siemens,Avanto_fit,Euston_Road_265-257_London_District_GB_NW1_2BW,MRC25326,HN_DQA,HE1-4;NE1_2,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
