,Date,Coil,NSNR,NSNR_std,noise_std,Manufacturer,ManufacturersModelName,InstitutionAddress,StationName,ProtocolName,CoilString,InstitutionName,InstitutionalDepartmentName,ReceiveCoilName,ReceiveCoilActiveElements
0,2022-03-17 09:33:50.070000,Ant_Post_Coil_A_Lower_DQA_2dynamics_20220317092016_401_000,725.0,178.2405406349878,17.386882781982422,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
1,2022-03-17 09:24:08.590000,Ant_Post_Coil_A_Upper_DQA_2dynamics_20220317092016_201_000,743.0,184.65179843319856,18.938777923583984,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
2,2022-03-17 10:01:47.710000,Ant_Post_Coil_B_Lower_DQA_2dynamics_20220317094156_401_000,772.0,188.90879656753617,16.402057647705078,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
3,2022-03-17 09:47:50.650000,Ant_Post_Coil_B_Upper_DQA_2dynamics_20220317094156_201_000,723.0,177.65114241556037,20.081539154052734,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
4,2022-03-22 07:53:30.437500,HN_DQA_20220322075201_00,1124.0,250.16003888257165,16.050011645864515,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,0,UCH Podium MR2,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
5,2022-03-23 07:52:44.417500,HN_DQA_20220322075201_00,979.0,206.09951809067093,18.52651423010758,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,0,UCH Podium MR2,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
6,2022-03-24 08:02:19.370000,HN_DQA_20220324080041_00,1363.0,272.48495396964034,13.333707842639654,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,0,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
7,2022-03-22 11:06:53.060000,Head_DQA_2dynamics_20220322110257_201_000,1498.0,92.02390164154548,52.73023986816406,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
8,2022-03-22 11:20:49.080000,HN_Head_DQA_2dynamics_20220322111704_201_000,1480.0,97.3724489562637,54.28557205200195,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,HN_Head_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
9,2022-03-22 11:24:56.280000,HN_Neck_DQA_2dynamics_20220322111704_301_000,1049.0,96.17375828347124,70.45161437988281,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,HN_Neck_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
10,2022-03-18 09:10:26.130000,Flex_L_coil_DQA_2dynamics_20220318090627_201_000,1082.0,63.608703729161654,41.88330841064453,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_L_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
11,2022-03-23 08:42:39.600000,Flex_L_coil_DQA_2dynamics_20220323083519_201_000,1146.0,61.74472384513106,34.869747161865234,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_L_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
12,2022-03-18 09:20:58.800000,Flex_M_coil_DQA_2dynamics_20220318091743_201_000,1063.0,68.82997544020434,38.33052444458008,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_M_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
13,2022-03-23 08:58:59.420000,Flex_M_coil_DQA_2dynamics_20220323085449_201_000,1108.0,70.83212811584492,34.01261520385742,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_M_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
14,2022-03-18 09:30:45.580000,Flex_S_coil_DQA_2dynamics_20220318092714_201_000,937.0,78.11418329884634,36.922401428222656,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_S_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
15,2022-03-23 09:15:15.020000,Flex_S_coil_DQA_2dynamics_20220323090849_201_000,949.0,103.43417329609332,35.466094970703125,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_S_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
