,Date,Coil,NSNR,NSNR_std,noise_std,Manufacturer,ManufacturersModelName,InstitutionAddress,StationName,ProtocolName,InstitutionName,InstitutionalDepartmentName,ReceiveCoilName,ReceiveCoilActiveElements
0,2023-05-25 08:26:15.330000,HN_DQA_20230525082332_00,1269.0,494.194362496162,15.983708957153157,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCH Podium MR2,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
1,2023-05-31 08:54:45.720000,HN_DQA_20230525082332_00,1338.0,275.0803134438598,13.828814631391339,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCH Podium MR2,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
2,2023-06-03 08:00:54.350000,HN_DQA_20230603075948_00,1121.0,232.73804038297996,16.29694100270111,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
3,2023-05-20 08:09:27.395000,HN_DQA_20230520080760_00,1094.0,233.76311310422744,16.572021175762135,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
4,2023-05-24 07:52:34.487500,HN_DQA_20230524075055_00,1320.0,284.10876562305106,8.246742248535156,Siemens,Avanto_fit,"Euston Road 235-257,London,District,GB,NW1 2BW",MRC25329,HN_DQA,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
