,Date,Coil,NSNR,NSNR_std,noise_std,Manufacturer,ManufacturersModelName,InstitutionAddress,StationName,ProtocolName,InstitutionName,InstitutionalDepartmentName,ReceiveCoilName,ReceiveCoilActiveElements
0,2022-06-09 07:44:42.375000,HN_DQA_20220607161414_00,921.0,196.8620646261253,19.55920851154233,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCH Podium MR2,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
1,2022-06-10 08:12:15.625000,HN_DQA_20220610080623_00,1252.0,301.2971642583281,12.609007885542374,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
2,2022-06-13 08:04:37.375000,HN_DQA_20220613080320_00,1457.0,280.2256478389849,12.45016945660126,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
3,2022-06-14 07:57:24.757500,HN_DQA_20220614075607_00,1225.0,259.12702671021117,14.712590420456644,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
