,Date,Coil,NSNR,NSNR_std,noise_std,Manufacturer,ManufacturersModelName,InstitutionAddress,StationName,ProtocolName,CoilString,InstitutionName,InstitutionalDepartmentName,ReceiveCoilName,ReceiveCoilActiveElements
0,2022-04-14 10:24:50.240000,Ant_Post_Coil_A_Lower_DQA_2dynamics_20220414101240_401_000,659.0,161.51432012708983,16.194854736328125,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
1,2022-04-14 10:15:42.440000,Ant_Post_Coil_A_Upper_DQA_2dynamics_20220414101240_201_000,636.0,153.60005806529068,18.111276626586914,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
2,2022-04-14 09:59:55.230000,Ant_Post_Coil_B_Lower_DQA_2dynamics_20220414094710_401_000,608.0,147.583305153207,18.523542404174805,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
3,2022-04-14 09:51:35.930000,Ant_Post_Coil_B_Upper_DQA_2dynamics_20220414094710_201_000,581.0,131.94348335336213,20.13897705078125,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
4,2022-04-12 07:57:52.370000,HN_DQA_20220412075649_00,1260.0,263.3304942580147,13.936680477238422,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,0,UCLH,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
5,2022-04-14 08:06:27.367500,HN_DQA_20220412075649_00,1377.0,282.4157257183752,13.153827584276248,Siemens,Avanto_fit,"Euston Road 265-257,London,District,GB,NW1 2BW",MRC25326,HN_DQA,0,UCHC,X-Ray,HeadNeck_20,"HE1-4;NE1,2"
6,2022-04-19 09:05:00.800000,Head_DQA_2dynamics_20220419090041_201_000,1568.0,74.9088586454265,51.33480453491211,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
7,2022-04-19 09:18:08.260000,HN_Head_DQA_2dynamics_20220419091251_201_000,1424.0,59.005211919867484,59.58113098144531,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,HN_Head_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
8,2022-04-19 09:24:35.020000,HN_Neck_DQA_2dynamics_20220419091251_301_000,1073.0,96.7964587422073,67.47396850585938,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,HN_Neck_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
9,2022-04-15 08:53:25.760000,Flex_L_coil_DQA_2dynamics_20220415085026_201_000,1198.0,65.6208470513734,42.14022445678711,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_L_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
10,2022-04-20 09:51:34.880000,Flex_L_coil_DQA_2dynamics_20220420094609_201_000,1155.0,88.97106285291031,40.459678649902344,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_L_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
11,2022-04-15 09:04:49.790000,Flex_M_coil_DQA_2dynamics_20220415090035_201_000,968.0,65.92558046336785,41.2783088684082,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_M_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
12,2022-04-20 09:37:23.260000,Flex_M_coil_DQA_2dynamics_20220420093322_201_000,1077.0,67.8593359950132,44.56148910522461,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_M_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
13,2022-04-15 09:14:33.420000,Flex_S_coil_DQA_2dynamics_20220415091126_201_000,942.0,86.62315810503137,40.74037551879883,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_S_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
14,2022-04-20 09:24:52.730000,Flex_S_coil_DQA_2dynamics_20220420092044_201_000,879.0,71.71697323407338,40.79880142211914,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Flex_S_coil_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
